,edge_run,ddG_mean,ddG_variance,ddG_standard_dev,num_run
400,edge_lig_4-99_lig_17816-1,-3.6299999999999955,0,0,1
401,edge_lig_4-99_lig_17826-1,0.3199999999999932,0,0,1
402,edge_lig_4-99_lig_17915-1,-0.8499999999999996,0,0,1
403,edge_lig_4-99_lig_17967-1,-0.7900000000000009,0,0,1
404,edge_lig_4-99_lig_18138-1,-3.5600000000000023,0,0,1
405,edge_lig_4-99_lig_18148-1,0.050000000000000266,0,0,1
406,edge_lig_4-99_lig_18149-1,-1.75,0,0,1
407,edge_lig_4-99_lig_18304-1,-4.949999999999999,0,0,1
408,edge_lig_4-99_lig_18309-1,-1.4100000000000001,0,0,1
409,edge_lig_4-99_lig_18312-1,-2.3000000000000007,0,0,1
410,edge_lig_4-99_lig_18315-1,-3.3500000000000005,0,0,1
411,edge_lig_4-99_lig_18317-2,-3.75,0,0,1
412,edge_lig_4-99_lig_18317-3,-1.8199999999999994,0,0,1
413,edge_lig_4-99_lig_18317-4,-4.000000000000001,0,0,1
414,edge_lig_4-99_lig_18322-1,-3.619999999999999,0,0,1
415,edge_lig_4-99_lig_1842-1,-3.8800000000000003,0,0,1
416,edge_lig_4-99_lig_18506-2,-3.4899999999999998,0,0,1
417,edge_lig_4-99_lig_18506-3,0.7599999999999998,0,0,1
418,edge_lig_4-99_lig_18506-4,-5.11,0,0,1
419,edge_lig_4-99_lig_18507-1,-3.74,0,0,1
420,edge_lig_4-99_lig_18507-2,-2.4299999999999997,0,0,1
421,edge_lig_4-99_lig_1854-1,-0.28999999999999915,0,0,1
422,edge_lig_4-99_lig_18584-1,-1.1199999999999903,0,0,1
423,edge_lig_4-99_lig_18596-1,-1.8300000000000018,0,0,1
424,edge_lig_4-99_lig_1874-1,-3.25,0,0,1
425,edge_lig_4-99_lig_1878-2,0.7899999999999991,0,0,1
426,edge_lig_4-99_lig_18781-1,-3.0200000000000005,0,0,1
427,edge_lig_4-99_lig_1887-2,0.269999999999996,0,0,1
428,edge_lig_4-99_lig_18895-2,-0.030000000000001137,0,0,1
429,edge_lig_4-99_lig_18906-1,0.17999999999999972,0,0,1
430,edge_lig_4-99_lig_18906-2,-0.4400000000000004,0,0,1
431,edge_lig_4-99_lig_18909-2,-3.120000000000001,0,0,1
432,edge_lig_4-99_lig_18926-1,2.3500000000000014,0,0,1
433,edge_lig_4-99_lig_18926-2,-1.1899999999999977,0,0,1
434,edge_lig_4-99_lig_18928-1,0.1600000000000108,0,0,1
435,edge_lig_4-99_lig_1896-1,-0.8899999999999988,0,0,1
436,edge_lig_4-99_lig_18975-1,1.6099999999999994,0,0,1
437,edge_lig_4-99_lig_1901-1,-1.7699999999999996,0,0,1
438,edge_lig_4-99_lig_19100-1,-3.330000000000002,0,0,1
439,edge_lig_4-99_lig_19108-1,-2.259999999999998,0,0,1
440,edge_lig_4-99_lig_1912-1,0.45999999999997954,0,0,1
441,edge_lig_4-99_lig_19159-1,2.779999999999994,0,0,1
442,edge_lig_4-99_lig_19160-1,-0.259999999999998,0,0,1
443,edge_lig_4-99_lig_19163-3,0.7100000000000009,0,0,1
444,edge_lig_4-99_lig_19164-2,2.460000000000001,0,0,1
445,edge_lig_4-99_lig_19167-1,-3.2200000000000024,0,0,1
446,edge_lig_4-99_lig_19167-2,-2.8200000000000003,0,0,1
447,edge_lig_4-99_lig_19189-1,-1.1899999999999977,0,0,1
448,edge_lig_4-99_lig_19198-1,0.060000000000002274,0,0,1
449,edge_lig_4-99_lig_19209-1,-3.3500000000000014,0,0,1
450,edge_lig_4-99_lig_19242-1,-1.68,0,0,1
451,edge_lig_4-99_lig_19265-2,0.030000000000001137,0,0,1
452,edge_lig_4-99_lig_19266-1,-3.84,0,0,1
453,edge_lig_4-99_lig_19269-1,-5.269999999999996,0,0,1
454,edge_lig_4-99_lig_19388-2,1.1099999999999994,0,0,1
455,edge_lig_4-99_lig_19391-1,-0.7999999999999998,0,0,1
456,edge_lig_4-99_lig_1941-2,-2.080000000000001,0,0,1
457,edge_lig_4-99_lig_1943-1,-4.5200000000000005,0,0,1
458,edge_lig_4-99_lig_19437-1,-1.13,0,0,1
459,edge_lig_4-99_lig_19478-1,-0.269999999999996,0,0,1
460,edge_lig_4-99_lig_19513-1,-2.2800000000000002,0,0,1
461,edge_lig_4-99_lig_19595-1,-1.0099999999999998,0,0,1
462,edge_lig_4-99_lig_19606-1,-1.3100000000000005,0,0,1
463,edge_lig_4-99_lig_19606-2,-1.8100000000000005,0,0,1
464,edge_lig_4-99_lig_19635-1,-1.5399999999999991,0,0,1
465,edge_lig_4-99_lig_19643-1,-5.2,0,0,1
466,edge_lig_4-99_lig_19705-1,-2.8000000000000007,0,0,1
467,edge_lig_4-99_lig_19768-1,-1.200000000000001,0,0,1
468,edge_lig_4-99_lig_19769-1,1.0,0,0,1
469,edge_lig_4-99_lig_20052-2,2.4200000000000017,0,0,1
470,edge_lig_4-99_lig_20057-1,-5.5200000000000005,0,0,1
471,edge_lig_4-99_lig_20060-1,-2.59,0,0,1
472,edge_lig_4-99_lig_20060-2,-1.7600000000000002,0,0,1
473,edge_lig_4-99_lig_20060-3,-0.29000000000000004,0,0,1
474,edge_lig_4-99_lig_20060-4,-4.31,0,0,1
475,edge_lig_4-99_lig_20061-1,-4.45,0,0,1
476,edge_lig_4-99_lig_20061-2,-2.57,0,0,1
477,edge_lig_4-99_lig_20061-3,-5.180000000000001,0,0,1
478,edge_lig_4-99_lig_20061-4,-4.0,0,0,1
479,edge_lig_4-99_lig_20094-1,-3.1799999999999997,0,0,1
480,edge_lig_4-99_lig_20098-1,0.9600000000000009,0,0,1
481,edge_lig_4-99_lig_20198-1,-4.34,0,0,1
482,edge_lig_4-99_lig_202-1,-1.620000000000001,0,0,1
483,edge_lig_4-99_lig_2025-1,-4.859999999999996,0,0,1
484,edge_lig_4-99_lig_20315-1,0.16999999999999815,0,0,1
485,edge_lig_4-99_lig_20353-2,-3.2500000000000018,0,0,1
486,edge_lig_4-99_lig_20353-3,-4.189999999999998,0,0,1
487,edge_lig_4-99_lig_20353-4,-3.5,0,0,1
488,edge_lig_4-99_lig_20369-1,-2.740000000000002,0,0,1
489,edge_lig_4-99_lig_2045-1,-1.5899999999999999,0,0,1
490,edge_lig_4-99_lig_2047-1,1.3799999999999955,0,0,1
491,edge_lig_4-99_lig_20584-2,-2.9400000000000004,0,0,1
492,edge_lig_4-99_lig_2059-1,-1.0700000000000003,0,0,1
493,edge_lig_4-99_lig_20621-1,-1.1099999999999959,0,0,1
494,edge_lig_4-99_lig_20625-1,-0.5700000000000003,0,0,1
495,edge_lig_4-99_lig_20646-1,-2.39,0,0,1
496,edge_lig_4-99_lig_20660-1,1.7400000000000002,0,0,1
497,edge_lig_4-99_lig_20660-2,-0.04999999999999716,0,0,1
498,edge_lig_4-99_lig_20667-1,-0.9500000000000028,0,0,1
499,edge_lig_4-99_lig_20757-1,-0.7599999999999909,0,0,1
500,edge_lig_4-99_lig_20762-2,-1.72,0,0,1
501,edge_lig_4-99_lig_20763-2,-0.020000000000003126,0,0,1
502,edge_lig_4-99_lig_20763-3,-5.970000000000002,0,0,1
503,edge_lig_4-99_lig_20767-1,-1.92,0,0,1
504,edge_lig_4-99_lig_2080-1,-4.1899999999999995,0,0,1
505,edge_lig_4-99_lig_20827-1,-0.46999999999999886,0,0,1
506,edge_lig_4-99_lig_20922-1,3.780000000000001,0,0,1
507,edge_lig_4-99_lig_20935-1,-1.759999999999998,0,0,1
508,edge_lig_4-99_lig_2103-1,-3.41,0,0,1
509,edge_lig_4-99_lig_2114-1,-5.190000000000001,0,0,1
510,edge_lig_4-99_lig_21372-1,-2.019999999999996,0,0,1
511,edge_lig_4-99_lig_21457-1,-2.3200000000000003,0,0,1
512,edge_lig_4-99_lig_21461-1,1.5499999999999972,0,0,1
513,edge_lig_4-99_lig_21538-1,-0.25,0,0,1
514,edge_lig_4-99_lig_21626-1,-0.3300000000000054,0,0,1
515,edge_lig_4-99_lig_21628-1,0.8999999999999986,0,0,1
516,edge_lig_4-99_lig_21630-2,-0.10999999999999943,0,0,1
517,edge_lig_4-99_lig_21651-1,3.1799999999999784,0,0,1
518,edge_lig_4-99_lig_21653-1,0.46999999999999886,0,0,1
519,edge_lig_4-99_lig_21679-1,-2.6400000000000006,0,0,1
520,edge_lig_4-99_lig_2176-1,-1.1400000000000006,0,0,1
521,edge_lig_4-99_lig_21970-1,-0.47999999999998977,0,0,1
522,edge_lig_4-99_lig_21980-1,1.26,0,0,1
523,edge_lig_4-99_lig_21980-2,0.3599999999999999,0,0,1
524,edge_lig_4-99_lig_22-1,-5.48,0,0,1
525,edge_lig_4-99_lig_22178-1,-1.1099999999999994,0,0,1
526,edge_lig_4-99_lig_222-1,-1.4100000000000001,0,0,1
527,edge_lig_4-99_lig_22326-1,-5.58,0,0,1
528,edge_lig_4-99_lig_22331-1,-3.469999999999999,0,0,1
529,edge_lig_4-99_lig_22341-11,0.10999999999999943,0,0,1
530,edge_lig_4-99_lig_22341-15,-0.3600000000000003,0,0,1
531,edge_lig_4-99_lig_2237-1,-1.96,0,0,1
532,edge_lig_4-99_lig_22373-2,-1.5499999999999998,0,0,1
533,edge_lig_4-99_lig_22408-2,3.0699999999999994,0,0,1
534,edge_lig_4-99_lig_2242-1,-2.200000000000003,0,0,1
535,edge_lig_4-99_lig_22448-1,0.9900000000000002,0,0,1
536,edge_lig_4-99_lig_22529-1,-6.18,0,0,1
537,edge_lig_4-99_lig_22529-4,-4.43,0,0,1
538,edge_lig_4-99_lig_22550-2,-1.2199999999999989,0,0,1
539,edge_lig_4-99_lig_22565-1,-1.9900000000000002,0,0,1
540,edge_lig_4-99_lig_22565-2,-2.49,0,0,1
541,edge_lig_4-99_lig_22574-1,-3.9000000000000004,0,0,1
542,edge_lig_4-99_lig_2259-2,0.480000000000004,0,0,1
543,edge_lig_4-99_lig_22639-1,-0.6400000000000001,0,0,1
544,edge_lig_4-99_lig_22655-1,-2.969999999999999,0,0,1
545,edge_lig_4-99_lig_22675-2,-1.9000000000000057,0,0,1
546,edge_lig_4-99_lig_22676-1,-3.3799999999999955,0,0,1
547,edge_lig_4-99_lig_22676-4,-0.519999999999996,0,0,1
548,edge_lig_4-99_lig_22682-2,-4.119999999999999,0,0,1
549,edge_lig_4-99_lig_2283-1,-2.049999999999999,0,0,1
550,edge_lig_4-99_lig_22903-1,-0.6500000000000004,0,0,1
551,edge_lig_4-99_lig_22913-1,-2.3099999999999987,0,0,1
552,edge_lig_4-99_lig_22915-2,-1.1099999999999959,0,0,1
553,edge_lig_4-99_lig_22920-1,0.3200000000000003,0,0,1
554,edge_lig_4-99_lig_22930-2,-6.439999999999998,0,0,1
555,edge_lig_4-99_lig_22931-1,-4.050000000000001,0,0,1
556,edge_lig_4-99_lig_22931-2,-2.490000000000002,0,0,1
557,edge_lig_4-99_lig_22941-1,-2.7799999999999994,0,0,1
558,edge_lig_4-99_lig_22953-1,3.469999999999999,0,0,1
559,edge_lig_4-99_lig_22953-2,2.6299999999999955,0,0,1
560,edge_lig_4-99_lig_2296-1,-2.719999999999999,0,0,1
561,edge_lig_4-99_lig_23009-1,-1.0599999999999996,0,0,1
562,edge_lig_4-99_lig_2308-1,-1.299999999999999,0,0,1
563,edge_lig_4-99_lig_2310-1,-2.41,0,0,1
564,edge_lig_4-99_lig_2311-1,-3.9999999999999996,0,0,1
565,edge_lig_4-99_lig_2313-1,-3.8599999999999977,0,0,1
566,edge_lig_4-99_lig_2313-2,-2.09,0,0,1
567,edge_lig_4-99_lig_2316-2,-1.9300000000000002,0,0,1
568,edge_lig_4-99_lig_2317-1,-2.1700000000000017,0,0,1
569,edge_lig_4-99_lig_2322-1,-2.130000000000001,0,0,1
570,edge_lig_4-99_lig_2322-2,-3.360000000000001,0,0,1
571,edge_lig_4-99_lig_23238-2,-1.6300000000000008,0,0,1
572,edge_lig_4-99_lig_2324-1,-1.25,0,0,1
573,edge_lig_4-99_lig_2324-2,-0.8500000000000014,0,0,1
574,edge_lig_4-99_lig_2325-1,-2.8700000000000006,0,0,1
575,edge_lig_4-99_lig_2325-2,-4.66,0,0,1
576,edge_lig_4-99_lig_23260-1,-0.9500000000000028,0,0,1
577,edge_lig_4-99_lig_2327-1,-2.700000000000001,0,0,1
578,edge_lig_4-99_lig_2327-2,-0.620000000000001,0,0,1
579,edge_lig_4-99_lig_23270-1,-5.439999999999998,0,0,1
580,edge_lig_4-99_lig_23270-2,-2.3299999999999983,0,0,1
581,edge_lig_4-99_lig_2328-1,-1.2,0,0,1
582,edge_lig_4-99_lig_2328-2,-1.8800000000000001,0,0,1
583,edge_lig_4-99_lig_2330-1,-2.7199999999999998,0,0,1
584,edge_lig_4-99_lig_2330-2,-4.180000000000001,0,0,1
585,edge_lig_4-99_lig_2333-1,-0.6300000000000008,0,0,1
586,edge_lig_4-99_lig_2336-1,2.6500000000000004,0,0,1
587,edge_lig_4-99_lig_2337-1,-2.719999999999999,0,0,1
588,edge_lig_4-99_lig_2337-2,-1.25,0,0,1
589,edge_lig_4-99_lig_2337-4,-1.2699999999999996,0,0,1
590,edge_lig_4-99_lig_2338-1,-3.0100000000000002,0,0,1
591,edge_lig_4-99_lig_2339-1,-1.4300000000000002,0,0,1
592,edge_lig_4-99_lig_2349-1,-5.449999999999999,0,0,1
593,edge_lig_4-99_lig_23563-1,-4.3700000000000045,0,0,1
594,edge_lig_4-99_lig_23578-1,-3.58,0,0,1
595,edge_lig_4-99_lig_23583-1,-3.7700000000000014,0,0,1
596,edge_lig_4-99_lig_23605-1,-1.8000000000000007,0,0,1
597,edge_lig_4-99_lig_2365-1,-2.17,0,0,1
598,edge_lig_4-99_lig_23658-1,-1.5199999999999996,0,0,1
599,edge_lig_4-99_lig_23754-2,0.45000000000000284,0,0,1
600,edge_lig_4-99_lig_23856-1,-5.110000000000003,0,0,1
601,edge_lig_4-99_lig_2387-1,0.31000000000000005,0,0,1
602,edge_lig_4-99_lig_2400-1,-2.6799999999999997,0,0,1
603,edge_lig_4-99_lig_2401-1,1.620000000000001,0,0,1
604,edge_lig_4-99_lig_2406-1,-0.5999999999999996,0,0,1
605,edge_lig_4-99_lig_24105-2,-2.719999999999999,0,0,1
606,edge_lig_4-99_lig_24140-2,3.769999999999982,0,0,1
607,edge_lig_4-99_lig_24216-2,2.1099999999999994,0,0,1
608,edge_lig_4-99_lig_24322-1,-2.75,0,0,1
609,edge_lig_4-99_lig_24370-1,-1.4799999999999898,0,0,1
610,edge_lig_4-99_lig_2445-1,-2.4399999999999995,0,0,1
611,edge_lig_4-99_lig_2445-2,-2.57,0,0,1
612,edge_lig_4-99_lig_2445-3,-2.48,0,0,1
613,edge_lig_4-99_lig_2445-4,-0.35,0,0,1
614,edge_lig_4-99_lig_24460-2,-0.34000000000000075,0,0,1
615,edge_lig_4-99_lig_24463-2,-4.730000000000004,0,0,1
616,edge_lig_4-99_lig_24486-1,-0.9200000000000017,0,0,1
617,edge_lig_4-99_lig_2449-1,1.81,0,0,1
618,edge_lig_4-99_lig_24524-1,-1.85,0,0,1
619,edge_lig_4-99_lig_24555-1,0.11999999999999744,0,0,1
620,edge_lig_4-99_lig_24559-1,-2.2699999999999996,0,0,1
621,edge_lig_4-99_lig_24560-4,1.6000000000000014,0,0,1
622,edge_lig_4-99_lig_24561-2,-1.1500000000000004,0,0,1
623,edge_lig_4-99_lig_24575-1,-1.3799999999999955,0,0,1
624,edge_lig_4-99_lig_24575-2,-2.3999999999999986,0,0,1
625,edge_lig_4-99_lig_2458-1,-3.710000000000001,0,0,1
626,edge_lig_4-99_lig_24583-2,-0.730000000000004,0,0,1
627,edge_lig_4-99_lig_24629-3,1.7399999999999984,0,0,1
628,edge_lig_4-99_lig_2463-1,-0.5099999999999998,0,0,1
629,edge_lig_4-99_lig_24630-2,-0.6100000000000065,0,0,1
630,edge_lig_4-99_lig_24633-1,-1.5200000000000031,0,0,1
631,edge_lig_4-99_lig_24633-2,-1.4100000000000001,0,0,1
632,edge_lig_4-99_lig_24672-1,-0.0899999999999963,0,0,1
633,edge_lig_4-99_lig_2472-1,-4.459999999999999,0,0,1
634,edge_lig_4-99_lig_24819-1,-0.9400000000000013,0,0,1
635,edge_lig_4-99_lig_24819-2,-1.8500000000000014,0,0,1
636,edge_lig_4-99_lig_24824-4,-1.8099999999999987,0,0,1
637,edge_lig_4-99_lig_24825-1,-2.42,0,0,1
638,edge_lig_4-99_lig_24826-1,-1.25,0,0,1
639,edge_lig_4-99_lig_24826-2,2.5999999999999996,0,0,1
640,edge_lig_4-99_lig_2506-1,-1.9099999999999966,0,0,1
641,edge_lig_4-99_lig_25215-1,-3.080000000000002,0,0,1
642,edge_lig_4-99_lig_25215-2,-3.4299999999999997,0,0,1
643,edge_lig_4-99_lig_25215-3,-4.34,0,0,1
644,edge_lig_4-99_lig_25215-4,-1.5100000000000016,0,0,1
645,edge_lig_4-99_lig_25253-1,-1.67,0,0,1
646,edge_lig_4-99_lig_25253-2,-2.869999999999999,0,0,1
647,edge_lig_4-99_lig_25309-1,-2.009999999999991,0,0,1
648,edge_lig_4-99_lig_2537-1,0.5900000000000034,0,0,1
649,edge_lig_4-99_lig_25432-1,-4.34,0,0,1
650,edge_lig_4-99_lig_25433-1,1.3299999999999983,0,0,1
651,edge_lig_4-99_lig_25435-1,-0.41999999999999993,0,0,1
652,edge_lig_4-99_lig_25435-2,-4.0,0,0,1
653,edge_lig_4-99_lig_25435-4,-1.1600000000000001,0,0,1
654,edge_lig_4-99_lig_25436-2,-1.490000000000002,0,0,1
655,edge_lig_4-99_lig_25436-4,-0.8599999999999994,0,0,1
656,edge_lig_4-99_lig_25442-1,-2.4499999999999993,0,0,1
657,edge_lig_4-99_lig_25442-2,-3.21,0,0,1
658,edge_lig_4-99_lig_25460-1,0.7199999999999998,0,0,1
659,edge_lig_4-99_lig_25465-5,-0.7400000000000002,0,0,1
660,edge_lig_4-99_lig_25468-5,0.79,0,0,1
661,edge_lig_4-99_lig_25532-2,-4.960000000000001,0,0,1
662,edge_lig_4-99_lig_25532-3,-2.4400000000000013,0,0,1
663,edge_lig_4-99_lig_25537-1,-2.6200000000000045,0,0,1
664,edge_lig_4-99_lig_25538-1,-1.9699999999999989,0,0,1
665,edge_lig_4-99_lig_25577-1,1.8499999999999979,0,0,1
666,edge_lig_4-99_lig_25577-2,4.530000000000001,0,0,1
667,edge_lig_4-99_lig_25580-1,1.7600000000000016,0,0,1
668,edge_lig_4-99_lig_25613-1,-1.0,0,0,1
669,edge_lig_4-99_lig_25840-3,0.9099999999999966,0,0,1
670,edge_lig_4-99_lig_25932-1,-2.289999999999999,0,0,1
671,edge_lig_4-99_lig_25952-1,1.0499999999999998,0,0,1
672,edge_lig_4-99_lig_26069-1,-1.0500000000000043,0,0,1
673,edge_lig_4-99_lig_26082-2,-4.77,0,0,1
674,edge_lig_4-99_lig_26169-1,3.13,0,0,1
675,edge_lig_4-99_lig_2621-1,-4.550000000000004,0,0,1
676,edge_lig_4-99_lig_2628-1,-3.41,0,0,1
677,edge_lig_4-99_lig_26342-2,3.3399999999999963,0,0,1
678,edge_lig_4-99_lig_2635-2,-0.6800000000000002,0,0,1
679,edge_lig_4-99_lig_2635-3,-1.6899999999999995,0,0,1
680,edge_lig_4-99_lig_2635-4,-1.4900000000000002,0,0,1
681,edge_lig_4-99_lig_265-1,-0.9200000000000017,0,0,1
682,edge_lig_4-99_lig_26586-2,-2.969999999999999,0,0,1
683,edge_lig_4-99_lig_26622-1,-4.029999999999999,0,0,1
684,edge_lig_4-99_lig_26625-2,-0.9199999999999999,0,0,1
685,edge_lig_4-99_lig_26643-1,-1.2199999999999989,0,0,1
686,edge_lig_4-99_lig_2667-1,-1.0199999999999996,0,0,1
687,edge_lig_4-99_lig_26756-1,-1.4000000000000021,0,0,1
688,edge_lig_4-99_lig_2680-1,-4.809999999999999,0,0,1
689,edge_lig_4-99_lig_2681-1,-2.4100000000000037,0,0,1
690,edge_lig_4-99_lig_2683-1,-0.46000000000000085,0,0,1
691,edge_lig_4-99_lig_26874-1,0.030000000000001137,0,0,1
692,edge_lig_4-99_lig_26958-2,1.3000000000000043,0,0,1
693,edge_lig_4-99_lig_26961-2,0.9900000000000091,0,0,1
694,edge_lig_4-99_lig_2701-1,-1.8100000000000023,0,0,1
695,edge_lig_4-99_lig_27013-1,-0.020000000000000018,0,0,1
696,edge_lig_4-99_lig_2702-1,-3.09,0,0,1
697,edge_lig_4-99_lig_27063-1,-0.5600000000000023,0,0,1
698,edge_lig_4-99_lig_27065-1,-0.9200000000000017,0,0,1
699,edge_lig_4-99_lig_27065-2,-1.2000000000000028,0,0,1
700,edge_lig_4-99_lig_27068-2,1.6400000000000006,0,0,1
701,edge_lig_4-99_lig_2707-1,-3.76,0,0,1
702,edge_lig_4-99_lig_27086-1,1.1600000000000001,0,0,1
703,edge_lig_4-99_lig_27086-2,1.5600000000000005,0,0,1
704,edge_lig_4-99_lig_27088-1,-1.0599999999999987,0,0,1
705,edge_lig_4-99_lig_27089-1,-2.76,0,0,1
706,edge_lig_4-99_lig_27091-1,0.7599999999999998,0,0,1
707,edge_lig_4-99_lig_27096-1,0.6600000000000001,0,0,1
708,edge_lig_4-99_lig_27098-1,0.9100000000000001,0,0,1
709,edge_lig_4-99_lig_27107-1,0.46999999999999886,0,0,1
710,edge_lig_4-99_lig_27107-2,0.18999999999999773,0,0,1
711,edge_lig_4-99_lig_27253-1,-3.039999999999992,0,0,1
712,edge_lig_4-99_lig_27269-1,-2.9499999999999997,0,0,1
713,edge_lig_4-99_lig_27272-1,-2.7699999999999996,0,0,1
714,edge_lig_4-99_lig_27272-2,-0.3799999999999999,0,0,1
715,edge_lig_4-99_lig_27277-1,-0.9299999999999997,0,0,1
716,edge_lig_4-99_lig_27359-1,-2.4200000000000017,0,0,1
717,edge_lig_4-99_lig_27585-1,-7.2700000000000005,0,0,1
718,edge_lig_4-99_lig_27632-1,1.3200000000000003,0,0,1
719,edge_lig_4-99_lig_27669-1,-1.1900000000000013,0,0,1
720,edge_lig_4-99_lig_27675-1,-1.3800000000000026,0,0,1
721,edge_lig_4-99_lig_27675-2,-0.9200000000000017,0,0,1
722,edge_lig_4-99_lig_27716-1,-1.6400000000000001,0,0,1
723,edge_lig_4-99_lig_27755-1,-1.3599999999999994,0,0,1
724,edge_lig_4-99_lig_2787-1,-0.030000000000001137,0,0,1
725,edge_lig_4-99_lig_27910-2,1.8599999999999994,0,0,1
726,edge_lig_4-99_lig_27975-1,-4.210000000000001,0,0,1
727,edge_lig_4-99_lig_28049-1,-1.9899999999999984,0,0,1
728,edge_lig_4-99_lig_28052-1,-4.38,0,0,1
729,edge_lig_4-99_lig_28052-2,-4.720000000000001,0,0,1
730,edge_lig_4-99_lig_28052-3,-2.4400000000000004,0,0,1
731,edge_lig_4-99_lig_28052-4,-4.4799999999999995,0,0,1
732,edge_lig_4-99_lig_28054-2,-1.3499999999999996,0,0,1
733,edge_lig_4-99_lig_28054-3,2.6399999999999997,0,0,1
734,edge_lig_4-99_lig_28054-4,-3.38,0,0,1
735,edge_lig_4-99_lig_28055-1,-2.450000000000001,0,0,1
736,edge_lig_4-99_lig_28055-2,-4.29,0,0,1
737,edge_lig_4-99_lig_28055-4,-3.45,0,0,1
738,edge_lig_4-99_lig_2806-1,-2.3499999999999996,0,0,1
739,edge_lig_4-99_lig_28642-1,-2.5700000000000003,0,0,1
740,edge_lig_4-99_lig_2868-1,-3.039999999999992,0,0,1
741,edge_lig_4-99_lig_2869-4,1.7199999999999989,0,0,1
742,edge_lig_4-99_lig_2872-1,-0.7099999999999937,0,0,1
743,edge_lig_4-99_lig_28823-1,-1.7599999999999998,0,0,1
744,edge_lig_4-99_lig_28838-1,-3.8300000000000054,0,0,1
745,edge_lig_4-99_lig_28902-1,-3.740000000000002,0,0,1
746,edge_lig_4-99_lig_28910-1,-3.0900000000000007,0,0,1
747,edge_lig_4-99_lig_28911-1,-1.38,0,0,1
748,edge_lig_4-99_lig_28919-1,-0.7000000000000002,0,0,1
749,edge_lig_4-99_lig_2895-1,-3.4199999999999995,0,0,1
750,edge_lig_4-99_lig_2896-1,-4.4,0,0,1
751,edge_lig_4-99_lig_2896-2,-3.2800000000000002,0,0,1
752,edge_lig_4-99_lig_28964-1,-1.0,0,0,1
753,edge_lig_4-99_lig_28964-2,-5.11,0,0,1
754,edge_lig_4-99_lig_28967-2,-4.99,0,0,1
755,edge_lig_4-99_lig_28967-3,-4.87,0,0,1
756,edge_lig_4-99_lig_29038-1,-2.51,0,0,1
757,edge_lig_4-99_lig_29059-4,-5.7,0,0,1
758,edge_lig_4-99_lig_29060-2,0.5800000000000001,0,0,1
759,edge_lig_4-99_lig_29061-3,-3.1999999999999993,0,0,1
760,edge_lig_4-99_lig_29061-4,-7.359999999999999,0,0,1
761,edge_lig_4-99_lig_29062-4,-5.5200000000000005,0,0,1
762,edge_lig_4-99_lig_29063-1,-3.7600000000000002,0,0,1
763,edge_lig_4-99_lig_29063-2,-4.110000000000001,0,0,1
764,edge_lig_4-99_lig_29063-3,-2.759999999999999,0,0,1
765,edge_lig_4-99_lig_29063-4,-3.17,0,0,1
766,edge_lig_4-99_lig_29087-2,0.10999999999999999,0,0,1
767,edge_lig_4-99_lig_29195-1,-2.6499999999999986,0,0,1
768,edge_lig_4-99_lig_29197-1,-3.92,0,0,1
769,edge_lig_4-99_lig_29198-2,-3.1899999999999977,0,0,1
770,edge_lig_4-99_lig_29306-5,0.8500000000000014,0,0,1
771,edge_lig_4-99_lig_29306-7,0.2600000000000007,0,0,1
772,edge_lig_4-99_lig_29312-6,-2.73,0,0,1
773,edge_lig_4-99_lig_29312-7,-2.4000000000000004,0,0,1
774,edge_lig_4-99_lig_29314-4,-0.10999999999999943,0,0,1
775,edge_lig_4-99_lig_2935-1,1.1000000000000014,0,0,1
776,edge_lig_4-99_lig_2935-2,-2.479999999999997,0,0,1
777,edge_lig_4-99_lig_29601-3,-3.0500000000000007,0,0,1
778,edge_lig_4-99_lig_29601-4,-2.3599999999999994,0,0,1
779,edge_lig_4-99_lig_29605-2,-3.8100000000000005,0,0,1
780,edge_lig_4-99_lig_29608-2,-4.909999999999998,0,0,1
781,edge_lig_4-99_lig_29617-1,-1.7100000000000009,0,0,1
782,edge_lig_4-99_lig_2964-2,-1.7800000000000011,0,0,1
783,edge_lig_4-99_lig_29759-1,-3.1999999999999993,0,0,1
784,edge_lig_4-99_lig_2979-1,-3.51,0,0,1
785,edge_lig_4-99_lig_2981-1,-2.8599999999999994,0,0,1
786,edge_lig_4-99_lig_2983-1,-1.8900000000000006,0,0,1
787,edge_lig_4-99_lig_2983-2,-2.3599999999999994,0,0,1
788,edge_lig_4-99_lig_29832-1,-2.6899999999999977,0,0,1
789,edge_lig_4-99_lig_30045-3,-1.1099999999999994,0,0,1
790,edge_lig_4-99_lig_30309-1,-2.6999999999999993,0,0,1
791,edge_lig_4-99_lig_3032-1,-3.860000000000001,0,0,1
792,edge_lig_4-99_lig_3033-1,-3.21,0,0,1
793,edge_lig_4-99_lig_30432-1,-2.9000000000000004,0,0,1
794,edge_lig_4-99_lig_30475-2,1.19,0,0,1
795,edge_lig_4-99_lig_3059-1,-3.4299999999999997,0,0,1
796,edge_lig_4-99_lig_30599-1,-0.7399999999999984,0,0,1
797,edge_lig_4-99_lig_30788-4,-2.1400000000000006,0,0,1
798,edge_lig_4-99_lig_31-1,-3.2199999999999998,0,0,1
799,edge_lig_4-99_lig_31003-1,-2.6500000000000004,0,0,1
800,edge_lig_4-99_lig_31003-2,-4.300000000000001,0,0,1
801,edge_lig_4-99_lig_31004-1,-4.34,0,0,1
802,edge_lig_4-99_lig_31004-2,-2.5,0,0,1
