,edge_run,ddG_mean,ddG_variance,ddG_standard_dev,num_run
113,edge_lig_20774-2_lig_14119-1,4.1200000000000045,0,0,1
114,edge_lig_20774-6_lig_5718-1,-0.5100000000000016,0,0,1
115,edge_lig_20774-6_lig_27573-1,-2.280000000000001,0,0,1
116,edge_lig_27566-4_lig_27566-3,1.37,0,0,1
117,edge_lig_20709-1_lig_27566-3,0.29000000000000004,0,0,1
118,edge_lig_41313-1_lig_27566-3,-0.3999999999999999,0,0,1
119,edge_lig_21334-1_lig_27566-3,2.710000000000008,0,0,1
120,edge_lig_27566-3_lig_36670-1,-3.990000000000002,0,0,1
121,edge_lig_20726-1_lig_27566-3,-1.8200000000000003,0,0,1
122,edge_lig_20706-3_lig_27566-3,0.22000000000000064,0,0,1
123,edge_lig_20771-2_lig_27566-3,-2.4800000000000004,0,0,1
124,edge_lig_9745-1_lig_27566-3,2.989999999999995,0,0,1
125,edge_lig_10694-1_lig_27566-3,2.6299999999999955,0,0,1
126,edge_lig_17256-1_lig_27566-3,1.7300000000000004,0,0,1
127,edge_lig_42640-1_lig_27566-3,-0.13000000000000966,0,0,1
128,edge_lig_8401-1_lig_27566-3,-0.8100000000000023,0,0,1
129,edge_lig_27566-3_lig_33862-1,-2.369999999999976,0,0,1
130,edge_lig_4150-1_lig_7130-2,-0.1899999999999995,0,0,1
131,edge_lig_7130-2_lig_3109-1,-0.7800000000000011,0,0,1
132,edge_lig_30813-1_lig_7130-2,1.3599999999999994,0,0,1
133,edge_lig_7130-2_lig_3241-1,-2.1700000000000017,0,0,1
134,edge_lig_30807-2_lig_7130-2,2.29,0,0,1
135,edge_lig_27566-1_lig_36661-1,-3.25,0,0,1
136,edge_lig_27566-1_lig_44967-1,0.030000000000001137,0,0,1
137,edge_lig_2949-1_lig_27566-1,3.12,0,0,1
138,edge_lig_27566-1_lig_20801-1,0.26000000000000156,0,0,1
139,edge_lig_27566-1_lig_27573-1,1.870000000000001,0,0,1
140,edge_lig_27566-1_lig_29835-1,0.05999999999999872,0,0,1
141,edge_lig_27561-1_lig_27566-1,1.8999999999999986,0,0,1
142,edge_lig_27566-1_lig_30805-2,-0.75,0,0,1
143,edge_lig_17957-1_lig_27566-1,-0.240000000000002,0,0,1
144,edge_lig_129-1_lig_4723-2,-0.36999999999999744,0,0,1
145,edge_lig_7112-2_lig_4723-2,-3.6499999999999986,0,0,1
146,edge_lig_13591-2_lig_4723-2,-0.17999999999999972,0,0,1
147,edge_lig_10202-2_lig_4723-2,-1.1199999999999974,0,0,1
148,edge_lig_3845-1_lig_4723-2,-1.3599999999999994,0,0,1
149,edge_lig_11189-1_lig_4723-2,-2.469999999999999,0,0,1
150,edge_lig_4148-1_lig_4723-2,-2.09,0,0,1
151,edge_lig_18797-1_lig_4723-2,-0.1999999999999993,0,0,1
152,edge_lig_21812-1_lig_36670-1,-1.2800000000000011,0,0,1
153,edge_lig_21812-1_lig_43790-1,-0.6399999999999997,0,0,1
154,edge_lig_30318-1_lig_21812-1,-0.27999999999999403,0,0,1
155,edge_lig_21812-1_lig_37203-1,-3.509999999999998,0,0,1
156,edge_lig_21812-1_lig_22022-1,0.5599999999999996,0,0,1
157,edge_lig_21812-1_lig_37442-1,1.1799999999999997,0,0,1
158,edge_lig_21812-1_lig_30805-2,-1.0199999999999996,0,0,1
159,edge_lig_21812-1_lig_2739-1,1.0300000000000002,0,0,1
160,edge_lig_14587-1_lig_21812-1,-1.120000000000001,0,0,1
161,edge_lig_14594-1_lig_21812-1,3.0199999999999996,0,0,1
162,edge_lig_14944-2_lig_20709-4,0.3999999999999999,0,0,1
163,edge_lig_20759-4_lig_20709-4,0.5300000000000011,0,0,1
164,edge_lig_20709-4_lig_30813-2,-1.4400000000000013,0,0,1
165,edge_lig_36747-1_lig_20709-4,-1.9299999999999997,0,0,1
166,edge_lig_21812-4_lig_27566-2,1.1199999999999974,0,0,1
167,edge_lig_20709-1_lig_21812-4,-1.129999999999999,0,0,1
168,edge_lig_21812-4_lig_25923-1,1.1900000000000004,0,0,1
169,edge_lig_15546-1_lig_21812-4,-3.120000000000001,0,0,1
170,edge_lig_21812-4_lig_36497-1,3.92,0,0,1
171,edge_lig_14492-1_lig_21812-4,-0.9799999999999969,0,0,1
172,edge_lig_2959-1_lig_21812-4,-0.6600000000000037,0,0,1
173,edge_lig_21812-4_lig_30432-3,1.0,0,0,1
174,edge_lig_21812-4_lig_14864-1,-1.9399999999999995,0,0,1
175,edge_lig_21812-4_lig_7105-2,-1.0,0,0,1
176,edge_lig_36659-1_lig_21812-4,-2.710000000000001,0,0,1
177,edge_lig_25915-1_lig_21812-4,-5.239999999999995,0,0,1
178,edge_lig_23802-2_lig_21812-4,-3.979999999999997,0,0,1
179,edge_lig_15539-1_lig_21812-4,-4.9999999999999964,0,0,1
180,edge_lig_21812-4_lig_27557-2,1.3299999999999983,0,0,1
181,edge_lig_7413-1_lig_21812-4,-3.9200000000000017,0,0,1
182,edge_lig_21812-4_lig_2754-2,2.58,0,0,1
183,edge_lig_21812-4_lig_42850-1,3.8400000000000003,0,0,1
184,edge_lig_25924-1_lig_27566-4,-0.33000000000000007,0,0,1
185,edge_lig_27566-4_lig_5718-2,0.9499999999999993,0,0,1
186,edge_lig_14864-2_lig_27566-4,0.6099999999999994,0,0,1
187,edge_lig_27566-4_lig_20750-6,2.96,0,0,1
188,edge_lig_27566-4_lig_20747-1,4.41,0,0,1
189,edge_lig_27566-4_lig_20760-1,4.8,0,0,1
190,edge_lig_27566-4_lig_37442-1,7.030000000000001,0,0,1
191,edge_lig_27566-4_lig_22025-1,4.700000000000003,0,0,1
192,edge_lig_27566-4_lig_11471-2,0.17999999999999972,0,0,1
193,edge_lig_27566-4_lig_14757-1,2.210000000000001,0,0,1
194,edge_lig_27566-4_lig_12201-1,-2.3899999999999935,0,0,1
195,edge_lig_27566-4_lig_10694-1,4.390000000000001,0,0,1
196,edge_lig_10688-1_lig_27566-4,-6.319999999999993,0,0,1
197,edge_lig_27566-4_lig_29835-1,3.6900000000000013,0,0,1
198,edge_lig_19291-2_lig_27566-4,-0.5300000000000011,0,0,1
199,edge_lig_27566-4_lig_21308-1,4.819999999999997,0,0,1
200,edge_lig_27566-4_lig_17290-1,2.8900000000000006,0,0,1
201,edge_lig_27566-4_lig_8336-1,1.3599999999999994,0,0,1
202,edge_lig_27566-4_lig_2739-2,5.489999999999995,0,0,1
203,edge_lig_27566-4_lig_30810-2,3.969999999999999,0,0,1
204,edge_lig_4150-1_lig_7130-1,1.8599999999999994,0,0,1
205,edge_lig_7130-1_lig_19370-1,3.8299999999999983,0,0,1
206,edge_lig_7130-1_lig_3793-1,-1.1400000000000006,0,0,1
207,edge_lig_1943-1_lig_7130-1,3.79,0,0,1
208,edge_lig_7130-1_lig_44002-1,1.3899999999999997,0,0,1
209,edge_lig_43630-1_lig_7130-1,2.83,0,0,1
210,edge_lig_7130-1_lig_4814-2,-1.1600000000000001,0,0,1
211,edge_lig_30778-2_lig_7130-1,0.55,0,0,1
212,edge_lig_7130-1_lig_30778-1,1.7600000000000002,0,0,1
213,edge_lig_4150-1_lig_27566-2,1.8099999999999987,0,0,1
214,edge_lig_9745-1_lig_27566-2,1.990000000000002,0,0,1
215,edge_lig_27566-2_lig_31720-1,2.1600000000000037,0,0,1
216,edge_lig_19249-1_lig_27566-2,8.36999999999999,0,0,1
217,edge_lig_27566-2_lig_44102-1,-0.7599999999999998,0,0,1
218,edge_lig_42640-1_lig_27566-2,0.3200000000000074,0,0,1
219,edge_lig_27561-1_lig_27566-2,0.08000000000000007,0,0,1
220,edge_lig_27566-2_lig_2739-2,0.20000000000000284,0,0,1
221,edge_lig_27566-2_lig_14602-1,-0.20000000000000018,0,0,1
222,edge_lig_40743-1_lig_27566-2,2.280000000000001,0,0,1
223,edge_lig_36502-1_lig_21812-2,-3.7600000000000016,0,0,1
224,edge_lig_21812-2_lig_14919-1,-0.7799999999999976,0,0,1
225,edge_lig_21812-2_lig_20724-2,0.5800000000000054,0,0,1
226,edge_lig_14944-2_lig_21812-2,-2.49,0,0,1
227,edge_lig_20760-2_lig_21812-2,-6.59,0,0,1
228,edge_lig_21812-2_lig_16609-1,2.7800000000000002,0,0,1
229,edge_lig_21812-2_lig_11471-2,1.5899999999999999,0,0,1
230,edge_lig_44523-2_lig_21812-2,-3.9399999999999977,0,0,1
231,edge_lig_21812-2_lig_17694-1,-0.5,0,0,1
232,edge_lig_21812-2_lig_8432-1,3.1099999999999994,0,0,1
233,edge_lig_15552-2_lig_20709-2,-2.309999999999995,0,0,1
234,edge_lig_25919-1_lig_20709-2,2.230000000000004,0,0,1
235,edge_lig_20709-2_lig_7105-2,-2.610000000000003,0,0,1
236,edge_lig_22043-1_lig_20709-2,1.9399999999999977,0,0,1
237,edge_lig_34827-1_lig_20709-2,1.6700000000000017,0,0,1
238,edge_lig_28176-1_lig_20709-2,0.6199999999999997,0,0,1
239,edge_lig_20709-2_lig_2739-2,3.1500000000000057,0,0,1
240,edge_lig_43638-1_lig_20709-2,2.539999999999999,0,0,1
241,edge_lig_14595-1_lig_20709-2,3.91,0,0,1
242,edge_lig_2770-1_lig_20709-2,1.5899999999999963,0,0,1
243,edge_lig_25924-1_lig_20709-3,0.17999999999999972,0,0,1
244,edge_lig_4150-1_lig_20709-3,-0.23000000000000043,0,0,1
245,edge_lig_20709-3_lig_32453-1,0.5200000000000031,0,0,1
246,edge_lig_20795-1_lig_20709-3,4.659999999999997,0,0,1
247,edge_lig_20709-3_lig_36495-1,0.7099999999999937,0,0,1
248,edge_lig_43059-1_lig_20709-3,2.1199999999999974,0,0,1
249,edge_lig_20709-3_lig_19263-1,-0.5899999999999999,0,0,1
250,edge_lig_25915-1_lig_20709-3,-0.360000000000003,0,0,1
251,edge_lig_10684-1_lig_20709-3,-1.039999999999992,0,0,1
252,edge_lig_20709-3_lig_11471-4,-0.5999999999999979,0,0,1
253,edge_lig_20709-3_lig_27557-2,-0.8900000000000006,0,0,1
254,edge_lig_20720-4_lig_20709-3,0.129999999999999,0,0,1
255,edge_lig_20720-2_lig_20709-3,-0.6400000000000006,0,0,1
256,edge_lig_20709-3_lig_15551-1,2.1099999999999994,0,0,1
257,edge_lig_20709-3_lig_19279-1,2.5799999999999983,0,0,1
258,edge_lig_20709-3_lig_29891-1,0.2900000000000009,0,0,1
259,edge_lig_20709-3_lig_33862-1,-2.1299999999999955,0,0,1
260,edge_lig_13-99_lig_20709-3,1.8500000000000014,0,0,1
261,edge_lig_14066-1_lig_20709-1,1.8700000000000045,0,0,1
262,edge_lig_20709-1_lig_27573-1,3.3600000000000003,0,0,1
263,edge_lig_20709-1_lig_11351-1,0.44999999999999574,0,0,1
264,edge_lig_11471-1_lig_20709-1,2.469999999999999,0,0,1
265,edge_lig_20709-1_lig_30931-1,1.1899999999999977,0,0,1
266,edge_lig_20709-1_lig_30813-1,-3.1799999999999997,0,0,1
267,edge_lig_20709-1_lig_25909-1,-0.3299999999999983,0,0,1
268,edge_lig_20709-1_lig_10634-1,3.200000000000003,0,0,1
269,edge_lig_20709-1_lig_8432-1,0.14000000000000057,0,0,1
270,edge_lig_43882-1_lig_20709-1,1.3699999999999974,0,0,1
271,edge_lig_20709-1_lig_42850-1,1.3399999999999963,0,0,1
272,edge_lig_20709-1_lig_13-99,-4.09,0,0,1
273,edge_lig_32453-1_lig_25923-1,1.379999999999999,0,0,1
274,edge_lig_16199-1_lig_25923-1,0.21000000000000085,0,0,1
275,edge_lig_43074-1_lig_25923-1,0.4899999999999949,0,0,1
276,edge_lig_42020-1_lig_25923-1,-3.229999999999997,0,0,1
277,edge_lig_32423-1_lig_25923-1,0.1999999999999993,0,0,1
278,edge_lig_25923-1_lig_20706-1,4.019999999999996,0,0,1
279,edge_lig_10688-1_lig_25923-1,-1.3299999999999983,0,0,1
280,edge_lig_29835-1_lig_25923-1,-1.48,0,0,1
281,edge_lig_10684-1_lig_25923-1,-2.240000000000009,0,0,1
282,edge_lig_25923-1_lig_45217-1,1.7600000000000016,0,0,1
283,edge_lig_15551-1_lig_25923-1,-2.8900000000000006,0,0,1
284,edge_lig_2748-1_lig_25923-1,-0.09999999999999787,0,0,1
285,edge_lig_30781-1_lig_25923-1,-4.839999999999989,0,0,1
286,edge_lig_25923-1_lig_42850-1,1.8199999999999967,0,0,1
287,edge_lig_41313-1_lig_25924-1,1.21,0,0,1
288,edge_lig_41313-1_lig_32453-1,0.6099999999999994,0,0,1
289,edge_lig_41313-1_lig_36502-2,0.5700000000000003,0,0,1
290,edge_lig_41313-1_lig_20745-1,3.3099999999999987,0,0,1
291,edge_lig_41313-1_lig_11368-2,2.3100000000000023,0,0,1
292,edge_lig_41313-1_lig_20726-3,2.1099999999999994,0,0,1
293,edge_lig_41313-1_lig_20801-3,-0.4800000000000004,0,0,1
294,edge_lig_41313-1_lig_22030-1,2.5900000000000034,0,0,1
295,edge_lig_41313-1_lig_17259-1,0.8900000000000006,0,0,1
296,edge_lig_41313-1_lig_11471-3,-0.34999999999999964,0,0,1
297,edge_lig_41313-1_lig_10690-1,3.260000000000005,0,0,1
298,edge_lig_41313-1_lig_11471-1,1.0099999999999998,0,0,1
299,edge_lig_41313-1_lig_8465-1,-0.6499999999999986,0,0,1
300,edge_lig_41313-1_lig_30931-1,2.2900000000000063,0,0,1
301,edge_lig_41313-1_lig_10683-1,4.510000000000002,0,0,1
302,edge_lig_41313-1_lig_36666-1,3.3499999999999996,0,0,1
303,edge_lig_41313-1_lig_2714-1,2.8100000000000023,0,0,1
304,edge_lig_41313-1_lig_27651-2,3.0600000000000023,0,0,1
305,edge_lig_41313-1_lig_17957-1,3.0,0,0,1
306,edge_lig_25924-1_lig_5718-2,-0.1700000000000017,0,0,1
307,edge_lig_36497-2_lig_25924-1,-1.4100000000000001,0,0,1
308,edge_lig_25924-1_lig_1684-1,1.3300000000000018,0,0,1
309,edge_lig_25924-1_lig_25919-1,1.2000000000000028,0,0,1
310,edge_lig_25924-1_lig_14864-2,-0.05000000000000071,0,0,1
311,edge_lig_25924-1_lig_20797-4,1.1900000000000013,0,0,1
312,edge_lig_25924-1_lig_14944-2,2.3700000000000006,0,0,1
313,edge_lig_25924-1_lig_27573-1,8.640000000000004,0,0,1
314,edge_lig_25924-1_lig_36965-1,4.640000000000001,0,0,1
315,edge_lig_25924-1_lig_44503-2,4.370000000000001,0,0,1
316,edge_lig_25924-1_lig_43856-1,0.7800000000000011,0,0,1
317,edge_lig_25924-1_lig_7127-2,1.92,0,0,1
318,edge_lig_25924-1_lig_37247-1,1.5399999999999991,0,0,1
319,edge_lig_25924-1_lig_18872-1,5.090000000000003,0,0,1
320,edge_lig_36666-1_lig_25924-1,-2.9800000000000004,0,0,1
321,edge_lig_25924-1_lig_17312-2,0.0799999999999983,0,0,1
322,edge_lig_3280-1_lig_25924-1,2.8499999999999943,0,0,1
323,edge_lig_25924-1_lig_17268-2,3.5599999999999987,0,0,1
324,edge_lig_25924-1_lig_14590-1,2.419999999999998,0,0,1
325,edge_lig_4150-1_lig_36670-1,-1.470000000000006,0,0,1
326,edge_lig_14492-1_lig_4150-1,0.3200000000000003,0,0,1
327,edge_lig_2959-1_lig_4150-1,1.2000000000000028,0,0,1
328,edge_lig_4150-1_lig_2936-1,0.2699999999999996,0,0,1
329,edge_lig_4150-1_lig_20724-4,-0.8100000000000023,0,0,1
330,edge_lig_20744-2_lig_4150-1,0.0,0,0,1
331,edge_lig_4150-1_lig_7105-2,-1.71,0,0,1
332,edge_lig_4150-1_lig_20801-3,0.7400000000000002,0,0,1
333,edge_lig_4150-1_lig_10689-1,0.7699999999999996,0,0,1
334,edge_lig_4150-1_lig_19291-1,-0.3200000000000003,0,0,1
335,edge_lig_4150-1_lig_20697-1,4.119999999999999,0,0,1
336,edge_lig_17312-2_lig_4150-1,-1.7700000000000031,0,0,1
337,edge_lig_4150-1_lig_5714-1,2.6799999999999997,0,0,1
338,edge_lig_4150-1_lig_30810-2,2.0400000000000063,0,0,1
339,edge_lig_22017-1_lig_32428-1,-0.5,0,0,1
340,edge_lig_44967-1_lig_22017-1,2.989999999999995,0,0,1
341,edge_lig_7103-1_lig_22017-1,2.1200000000000045,0,0,1
342,edge_lig_39316-1_lig_22017-1,1.259999999999991,0,0,1
343,edge_lig_22036-1_lig_2297-1,-1.9200000000000017,0,0,1
344,edge_lig_22036-1_lig_26782-2,-1.0999999999999943,0,0,1
345,edge_lig_22036-1_lig_17881-1,0.6099999999999994,0,0,1
346,edge_lig_22036-1_lig_42003-1,1.1799999999999926,0,0,1
347,edge_lig_34370-1_lig_17688-1,-0.39000000000000057,0,0,1
348,edge_lig_34370-1_lig_3109-1,-1.6799999999999997,0,0,1
349,edge_lig_34370-1_lig_27573-1,6.489999999999995,0,0,1
350,edge_lig_34370-1_lig_32412-1,-0.3399999999999963,0,0,1
351,edge_lig_34370-1_lig_34746-1,-4.359999999999999,0,0,1
352,edge_lig_3283-1_lig_34370-1,-1.7699999999999996,0,0,1
353,edge_lig_3109-1_lig_34372-1,-1.3299999999999983,0,0,1
354,edge_lig_14944-2_lig_34372-1,-0.6599999999999999,0,0,1
355,edge_lig_7105-2_lig_34372-1,3.0799999999999983,0,0,1
356,edge_lig_22025-1_lig_34372-1,-1.9399999999999977,0,0,1
357,edge_lig_36663-1_lig_20795-1,2.6099999999999994,0,0,1
358,edge_lig_36663-1_lig_20702-6,3.5600000000000023,0,0,1
359,edge_lig_38156-1_lig_36663-1,0.6400000000000006,0,0,1
360,edge_lig_36663-1_lig_20726-1,2.6999999999999993,0,0,1
361,edge_lig_36663-1_lig_22043-1,-0.4799999999999969,0,0,1
362,edge_lig_36663-1_lig_27572-1,-0.730000000000004,0,0,1
363,edge_lig_11347-1_lig_36663-1,-1.0100000000000051,0,0,1
364,edge_lig_20720-2_lig_36663-1,-1.7800000000000011,0,0,1
365,edge_lig_36663-1_lig_14591-1,-0.09000000000000341,0,0,1
366,edge_lig_22031-1_lig_16199-1,1.7199999999999989,0,0,1
367,edge_lig_22031-1_lig_38156-1,0.5700000000000003,0,0,1
368,edge_lig_27557-1_lig_22031-1,-1.0699999999999932,0,0,1
369,edge_lig_22031-1_lig_34746-1,0.6999999999999957,0,0,1
370,edge_lig_22031-1_lig_37247-2,-3.3700000000000045,0,0,1
371,edge_lig_22031-1_lig_5714-1,1.1600000000000001,0,0,1
372,edge_lig_25919-2_lig_36661-1,-0.41999999999999993,0,0,1
373,edge_lig_5718-2_lig_36661-1,-0.4499999999999993,0,0,1
374,edge_lig_32412-1_lig_36661-1,-2.990000000000002,0,0,1
375,edge_lig_41930-1_lig_36661-1,-2.4800000000000004,0,0,1
376,edge_lig_15539-1_lig_36661-1,-3.789999999999999,0,0,1
377,edge_lig_36661-1_lig_17290-1,-2.869999999999999,0,0,1
378,edge_lig_30805-2_lig_36661-1,2.3200000000000003,0,0,1
379,edge_lig_43790-1_lig_3838-1,-0.36999999999999744,0,0,1
380,edge_lig_5718-2_lig_3838-1,-0.45999999999999996,0,0,1
381,edge_lig_22034-1_lig_3838-1,-2.549999999999997,0,0,1
382,edge_lig_32412-1_lig_3838-1,-1.17,0,0,1
383,edge_lig_20782-1_lig_3838-1,-3.5500000000000043,0,0,1
384,edge_lig_10694-1_lig_3838-1,-1.3500000000000014,0,0,1
385,edge_lig_28182-1_lig_3838-1,-2.539999999999999,0,0,1
386,edge_lig_29835-1_lig_3838-1,-4.2,0,0,1
387,edge_lig_2739-2_lig_3838-1,-3.390000000000004,0,0,1
388,edge_lig_36504-1_lig_21334-1,0.5700000000000003,0,0,1
389,edge_lig_36497-2_lig_21334-1,0.38000000000000256,0,0,1
390,edge_lig_2959-1_lig_21334-1,-0.07000000000000028,0,0,1
