# Experimental block
# Ligand, expt_DDG, expt_dDDG
lig_13,-10.50,0.00
lig_41313-1,lig_27651-2,3.06,0,0.01
lig_41313-1,lig_17957-1,3.00,0,0.01
lig_25924-1,lig_5718-2,-0.17,0,0.01
lig_36497-2,lig_25924-1,-1.41,0,0.01
lig_25924-1,lig_1684-1,1.33,0,0.01
lig_25924-1,lig_25919-1,1.20,0,0.01
lig_25924-1,lig_14864-2,-0.05,0,0.01
lig_25924-1,lig_20797-4,1.19,0,0.01
lig_25924-1,lig_14944-2,2.37,0,0.01
lig_25924-1,lig_27573-1,8.64,0,0.01
lig_25924-1,lig_36965-1,4.64,0,0.01
lig_25924-1,lig_44503-2,4.37,0,0.01
lig_25924-1,lig_43856-1,0.78,0,0.01
lig_25924-1,lig_7127-2,1.92,0,0.01
lig_25924-1,lig_37247-1,1.54,0,0.01
lig_25924-1,lig_18872-1,5.09,0,0.01
lig_36666-1,lig_25924-1,-2.98,0,0.01
lig_25924-1,lig_17312-2,0.08,0,0.01
lig_3280-1,lig_25924-1,2.85,0,0.01
lig_25924-1,lig_17268-2,3.56,0,0.01
lig_25924-1,lig_14590-1,2.42,0,0.01
lig_4150-1,lig_36670-1,-1.47,0,0.01
lig_14492-1,lig_4150-1,0.32,0,0.01
lig_2959-1,lig_4150-1,1.20,0,0.01
lig_4150-1,lig_2936-1,0.27,0,0.01
lig_4150-1,lig_20724-4,-0.81,0,0.01
lig_20744-2,lig_4150-1,0.00,0,0.01
lig_4150-1,lig_7105-2,-1.71,0,0.01
lig_4150-1,lig_20801-3,0.74,0,0.01
lig_4150-1,lig_10689-1,0.77,0,0.01
lig_4150-1,lig_19291-1,-0.32,0,0.01
lig_4150-1,lig_20697-1,4.12,0,0.01
lig_17312-2,lig_4150-1,-1.77,0,0.01
lig_4150-1,lig_5714-1,2.68,0,0.01
lig_4150-1,lig_30810-2,2.04,0,0.01
lig_22017-1,lig_32428-1,-0.50,0,0.01
lig_44967-1,lig_22017-1,2.99,0,0.01
lig_7103-1,lig_22017-1,2.12,0,0.01
lig_39316-1,lig_22017-1,1.26,0,0.01
lig_22036-1,lig_2297-1,-1.92,0,0.01
lig_22036-1,lig_26782-2,-1.10,0,0.01
lig_22036-1,lig_17881-1,0.61,0,0.01
lig_22036-1,lig_42003-1,1.18,0,0.01
lig_34370-1,lig_17688-1,-0.39,0,0.01
lig_34370-1,lig_3109-1,-1.68,0,0.01
lig_34370-1,lig_27573-1,6.49,0,0.01
lig_34370-1,lig_32412-1,-0.34,0,0.01
lig_34370-1,lig_34746-1,-4.36,0,0.01
lig_3283-1,lig_34370-1,-1.77,0,0.01
lig_3109-1,lig_34372-1,-1.33,0,0.01
lig_14944-2,lig_34372-1,-0.66,0,0.01
lig_7105-2,lig_34372-1,3.08,0,0.01
lig_22025-1,lig_34372-1,-1.94,0,0.01
lig_36663-1,lig_20795-1,2.61,0,0.01
lig_36663-1,lig_20702-6,3.56,0,0.01
lig_38156-1,lig_36663-1,0.64,0,0.01
lig_36663-1,lig_20726-1,2.70,0,0.01
lig_36663-1,lig_22043-1,-0.48,0,0.01
lig_36663-1,lig_27572-1,-0.73,0,0.01
lig_11347-1,lig_36663-1,-1.01,0,0.01
lig_20720-2,lig_36663-1,-1.78,0,0.01
lig_36663-1,lig_14591-1,-0.09,0,0.01
lig_22031-1,lig_16199-1,1.72,0,0.01
lig_22031-1,lig_38156-1,0.57,0,0.01
lig_27557-1,lig_22031-1,-1.07,0,0.01
lig_22031-1,lig_34746-1,0.70,0,0.01
lig_22031-1,lig_37247-2,-3.37,0,0.01
lig_22031-1,lig_5714-1,1.16,0,0.01
lig_25919-2,lig_36661-1,-0.42,0,0.01
lig_5718-2,lig_36661-1,-0.45,0,0.01
lig_32412-1,lig_36661-1,-2.99,0,0.01
lig_41930-1,lig_36661-1,-2.48,0,0.01
lig_15539-1,lig_36661-1,-3.79,0,0.01
lig_36661-1,lig_17290-1,-2.87,0,0.01
lig_30805-2,lig_36661-1,2.32,0,0.01
lig_43790-1,lig_3838-1,-0.37,0,0.01
lig_5718-2,lig_3838-1,-0.46,0,0.01
lig_22034-1,lig_3838-1,-2.55,0,0.01
lig_32412-1,lig_3838-1,-1.17,0,0.01
lig_20782-1,lig_3838-1,-3.55,0,0.01
lig_10694-1,lig_3838-1,-1.35,0,0.01
lig_28182-1,lig_3838-1,-2.54,0,0.01
lig_29835-1,lig_3838-1,-4.20,0,0.01
lig_2739-2,lig_3838-1,-3.39,0,0.01
lig_36504-1,lig_21334-1,0.57,0,0.01
lig_36497-2,lig_21334-1,0.38,0,0.01
lig_2959-1,lig_21334-1,-0.07,0,0.01
lig_35646-1,lig_21334-1,-0.84,0,0.01
lig_21334-1,lig_20712-1,3.59,0,0.01
lig_21334-1,lig_20726-3,1.14,0,0.01
lig_21334-1,lig_20801-3,1.16,0,0.01
lig_20771-1,lig_21334-1,-1.15,0,0.01
lig_21334-1,lig_43683-1,0.97,0,0.01
lig_21334-1,lig_27557-2,-0.90,0,0.01
lig_21334-1,lig_30810-1,2.28,0,0.01
lig_27635-1,lig_36670-1,-2.85,0,0.01
lig_20726-2,lig_36670-1,-0.54,0,0.01
lig_20754-3,lig_36670-1,0.66,0,0.01
lig_34746-1,lig_36670-1,0.30,0,0.01
lig_25909-1,lig_36670-1,2.27,0,0.01
lig_36497-2,lig_19262-1,-4.50,0,0.01
lig_2959-1,lig_19262-1,-0.29,0,0.01
lig_35646-1,lig_19262-1,-2.01,0,0.01
lig_38156-1,lig_19262-1,-2.70,0,0.01
lig_19262-1,lig_20782-3,3.27,0,0.01
lig_19262-1,lig_20782-1,5.37,0,0.01
lig_41930-1,lig_19262-1,-3.50,0,0.01
lig_39316-1,lig_19262-1,-2.59,0,0.01
lig_19262-1,lig_19261-1,2.71,0,0.01
lig_30781-1,lig_19262-1,-3.36,0,0.01
lig_19262-1,lig_17492-1,5.35,0,0.01
lig_14594-1,lig_19262-1,-3.06,0,0.01
lig_19262-1,lig_22602-1,3.06,0,0.01
lig_21331-1,lig_16509-1,1.00,0,0.01
lig_14944-2,lig_21331-1,-2.75,0,0.01
lig_20744-2,lig_21331-1,2.69,0,0.01
lig_22045-1,lig_21331-1,-3.09,0,0.01
lig_22030-1,lig_21331-1,0.07,0,0.01
lig_21331-1,lig_30931-1,0.59,0,0.01
lig_10686-1,lig_21331-1,0.06,0,0.01
lig_15551-1,lig_21331-1,-0.38,0,0.01
lig_32453-1,lig_42519-1,0.86,0,0.01
lig_22045-1,lig_42519-1,-1.62,0,0.01
lig_32442-1,lig_42519-1,-1.46,0,0.01
lig_42519-1,lig_27560-2,-0.09,0,0.01
lig_42519-1,lig_20697-1,3.32,0,0.01
lig_2770-1,lig_42519-1,-0.80,0,0.01
lig_25919-2,lig_32453-1,0.08,0,0.01
lig_36504-1,lig_32453-1,-1.44,0,0.01
lig_32453-1,lig_16609-1,0.81,0,0.01
lig_32453-1,lig_34233-1,0.12,0,0.01
lig_20720-2,lig_32453-1,-2.39,0,0.01
lig_32453-1,lig_2714-1,1.38,0,0.01
lig_37443-2,lig_32453-1,-2.15,0,0.01
lig_20750-2,lig_32428-1,0.90,0,0.01
lig_20712-2,lig_32428-1,-1.20,0,0.01
lig_22034-1,lig_32428-1,-0.07,0,0.01
lig_43856-1,lig_32428-1,1.96,0,0.01
lig_9757-1,lig_32428-1,-2.30,0,0.01
lig_2739-2,lig_32428-1,-1.03,0,0.01
lig_20797-4,lig_16509-1,-3.15,0,0.01
lig_38156-1,lig_16509-1,-0.73,0,0.01
lig_17750-1,lig_16509-1,1.86,0,0.01
lig_20772-2,lig_16509-1,-2.24,0,0.01
lig_31720-1,lig_16509-1,-1.90,0,0.01
lig_16509-1,lig_7106-2,-0.20,0,0.01
lig_7413-1,lig_16509-1,-0.50,0,0.01
lig_16509-1,lig_17260-1,-1.02,0,0.01
lig_17289-1,lig_16509-1,0.08,0,0.01
lig_3283-1,lig_16509-1,3.16,0,0.01
lig_36661-2,lig_20744-2,-3.07,0,0.01
lig_36661-2,lig_2714-1,0.34,0,0.01
lig_1684-1,lig_22027-1,2.46,0,0.01
lig_15539-1,lig_22027-1,-2.68,0,0.01
lig_22027-1,lig_29668-1,-1.70,0,0.01
lig_22027-1,lig_17305-1,-3.46,0,0.01
lig_17305-2,lig_22027-1,0.23,0,0.01
lig_30807-1,lig_22027-1,1.59,0,0.01
lig_14886-1,lig_27573-1,4.07,0,0.01
lig_14886-1,lig_28183-1,3.02,0,0.01
lig_14886-1,lig_11351-1,2.25,0,0.01
lig_14886-1,lig_11363-1,2.28,0,0.01
lig_14886-1,lig_28181-1,3.07,0,0.01
lig_20759-3,lig_36502-2,-3.03,0,0.01
lig_36502-2,lig_7105-2,-2.25,0,0.01
lig_36502-1,lig_3109-1,-0.84,0,0.01
lig_36502-1,lig_17694-1,-1.01,0,0.01
lig_20795-1,lig_20745-2,-1.14,0,0.01
lig_20062-1,lig_38150-2,1.47,0,0.01
lig_20062-1,lig_155-1,3.11,0,0.01
lig_42554-2,lig_20062-1,-1.36,0,0.01
lig_3280-1,lig_36495-1,9.83,0,0.01
lig_14919-1,lig_16357-1,-0.95,0,0.01
lig_14919-1,lig_2936-1,-0.98,0,0.01
lig_11965-1,lig_14919-1,1.17,0,0.01
lig_14919-1,lig_30432-3,1.65,0,0.01
lig_14919-1,lig_39175-2,1.09,0,0.01
lig_20744-2,lig_14919-1,1.05,0,0.01
lig_14919-1,lig_44122-1,5.27,0,0.01
lig_44102-3,lig_14919-1,-1.33,0,0.01
lig_8401-1,lig_14919-1,-6.43,0,0.01
lig_15546-1,lig_30797-2,-2.50,0,0.01
lig_28463-1,lig_15546-1,3.40,0,0.01
lig_14066-1,lig_15546-1,0.32,0,0.01
lig_15546-1,lig_20745-2,2.14,0,0.01
lig_15546-1,lig_41059-2,2.68,0,0.01
lig_15546-1,lig_20706-1,0.29,0,0.01
lig_15546-1,lig_20771-2,0.99,0,0.01
lig_15546-1,lig_11471-2,0.77,0,0.01
lig_10688-1,lig_15546-1,-0.93,0,0.01
lig_15546-1,lig_34827-1,-0.04,0,0.01
lig_15546-1,lig_44102-4,-0.12,0,0.01
lig_15546-1,lig_17268-1,-0.15,0,0.01
lig_14594-1,lig_15546-1,0.18,0,0.01
lig_15546-1,lig_17273-1,-0.27,0,0.01
lig_15546-1,lig_40273-1,-0.74,0,0.01
lig_36497-2,lig_25919-2,0.49,0,0.01
lig_25919-2,lig_29670-1,3.70,0,0.01
