,edge_run,ddG_mean,ddG_variance,ddG_standard_dev,num_run
50,edge_lig_20061-3_lig_39115-1,-0.8233333333333336,1.7925333333333335,1.3388552324031653,3
51,edge_lig_5518-4_lig_22-1,0.6033333333333335,0.058433333333333004,0.24172987679087787,3
52,edge_lig_5518-3_lig_28967-2,-2.0233333333333334,3.9545333333333312,1.9886008481677089,3
53,edge_lig_5518-3_lig_28967-3,2.2033333333333345,3.6430333333333316,1.9086731866229303,3
54,edge_lig_5518-3_lig_4950-1,0.4666666666666668,0.7902333333333351,0.8889506922958861,3
55,edge_lig_10776-3_lig_4653-1,0.4433333333333332,0.17243333333333336,0.4152509281546922,3
56,edge_lig_10776-3_lig_10117-1,0.5133333333333333,0.6485333333333331,0.8053156730955464,3
57,edge_lig_5737-2_lig_10776-3,-1.8066666666666673,0.009733333333333523,0.0986576572463259,3
58,edge_lig_10776-3_lig_11278-2,0.23000000000000043,0.12809999999999958,0.35791060336346503,3
59,edge_lig_10776-3_lig_8924-1,1.193333333333334,4.080533333333332,2.0200330030307256,3
60,edge_lig_14458-1_lig_39325-1,-0.8333333333333334,1.4324333333333341,1.1968430696350019,3
61,edge_lig_14458-1_lig_4362-1,-0.01666666666666572,0.291233333333335,0.5396603870336742,3
62,edge_lig_11262-1_lig_22-1,1.2466666666666661,0.35523333333333407,0.5960145412096369,3
63,edge_lig_45112-1_lig_11262-1,-0.46000000000000085,0.6978999999999994,0.8354040938372276,3
64,edge_lig_2025-1_lig_11262-1,-1.6366666666666667,1.1681333333333324,1.0808021712290055,3
65,edge_lig_37891-3_lig_4653-1,-0.4233333333333335,0.2316333333333332,0.4812830075260638,3
66,edge_lig_37891-3_lig_23856-1,0.8099999999999999,1.3084000000000051,1.1438531374263066,3
67,edge_lig_13888-4_lig_10776-1,0.8533333333333334,0.8032333333333336,0.896232856646828,3
68,edge_lig_4948-1_lig_10776-1,-0.43333333333333357,0.20653333333333349,0.45445938579078055,3
69,edge_lig_25532-2_lig_10776-1,0.2666666666666666,3.7732333333333345,1.942481231140557,3
70,edge_lig_40642-1_lig_3195-1,0.8433333333333337,0.26413333333333366,0.5139390365922146,3
71,edge_lig_3195-1_lig_23856-1,-0.9266666666666671,2.1408333333333363,1.4631586835792407,3
72,edge_lig_22930-2_lig_22-1,-1.2066666666666659,5.41843333333334,2.327752850569265,3
73,edge_lig_11063-2_lig_7202-2,-0.9633333333333335,2.414033333333334,1.553715975760478,3
74,edge_lig_7202-2_lig_8924-1,-0.8366666666666666,0.0870333333333333,0.29501412395567317,3
75,edge_lig_1373-1_lig_4653-1,-1.37,3.7612000000000005,1.9393813446560737,3
76,edge_lig_1373-1_lig_41520-2,2.4399999999999995,0.2780999999999997,0.5273518749374081,3
77,edge_lig_1373-1_lig_11063-2,0.7766666666666667,0.9806333333333335,0.9902693236354105,3
78,edge_lig_19269-1_lig_1373-1,0.46333333333332877,0.11443333333333233,0.3382799629498211,3
79,edge_lig_1373-1_lig_5688-1,4.3133333333333335,1.1060333333333332,1.051681193771826,3
80,edge_lig_22529-1_lig_39107-1,-3.3266666666666667,1.0937333333333403,1.0458170649465137,3
81,edge_lig_5688-1_lig_39107-1,-2.413333333333334,2.452933333333333,1.566184322911366,3
82,edge_lig_39107-1_lig_9953-1,4.366666666666667,4.940033333333326,2.2226185757644803,3
83,edge_lig_28964-2_lig_10387-1,-1.1199999999999994,2.8560999999999988,1.6899999999999995,3
84,edge_lig_31936-3_lig_31076-3,-0.05000000000000012,0.5733,0.7571657678474378,3
85,edge_lig_29608-2_lig_31076-3,-1.3499999999999999,2.291699999999998,1.5138361866463617,3
86,edge_lig_22529-1_lig_22-1,-0.8433333333333349,4.214433333333338,2.052908505835888,3
87,edge_lig_22529-1_lig_16778-2,1.7966666666666669,1.2772333333333334,1.1301474830009284,3
88,edge_lig_20763-3_lig_4653-1,-0.05999999999999991,0.5055999999999995,0.7110555533852467,3
89,edge_lig_31007-4_lig_4653-1,0.10666666666666617,1.1284333333333345,1.0622774276681843,3
90,edge_lig_4653-1_lig_31007-3,0.3966666666666666,3.833733333333333,1.9579921688641488,3
91,edge_lig_9953-1_lig_4653-1,-1.8300000000000007,0.2791000000000016,0.5282991576748932,3
92,edge_lig_4653-1_lig_16778-2,2.5400000000000005,0.3529000000000019,0.5940538696111674,3
93,edge_lig_4653-1_lig_10834-1,1.1933333333333334,0.8934333333333333,0.9452160246913577,3
94,edge_lig_5518-1_lig_42638-1,-0.03999999999999974,2.2233000000000005,1.4910734388352576,3
95,edge_lig_40642-1_lig_22-1,-0.04333333333333359,0.6405333333333331,0.8003332639178088,3
96,edge_lig_40642-1_lig_9953-1,3.859999999999999,1.1700999999999995,1.081711606667877,3
97,edge_lig_40642-1_lig_16249-3,0.009999999999999787,1.183299999999998,1.08779593674549,3
98,edge_lig_40642-1_lig_10387-2,-0.9666666666666667,3.5769333333333333,1.8912782273725177,3
99,edge_lig_40642-1_lig_4362-1,1.463333333333333,0.5534333333333341,0.7439310003846688,3
100,edge_lig_2025-1_lig_40642-1,-6.516666666666665,2.8472333333333415,1.6873746867051613,3
101,edge_lig_31936-3_lig_29608-2,-0.9800000000000004,0.0,0.0,1
102,edge_lig_10774-1_lig_4948-1,0.08333333333333363,0.2604333333333334,0.5103266927501768,3
103,edge_lig_10774-1_lig_8924-1,0.6733333333333332,1.940033333333334,1.3928507936363226,3
104,edge_lig_25532-2_lig_10774-1,1.316666666666667,2.3749333333333333,1.5410818710676384,3
105,edge_lig_20763-3_lig_5834-1,-1.4133333333333329,0.9057333333333294,0.9517002329165047,3
106,edge_lig_11223-1_lig_20763-3,0.2666666666666657,2.214033333333332,1.4879628131554001,3
107,edge_lig_42838-2_lig_10106-8,1.2233333333333334,0.26333333333333336,0.5131601439446885,3
108,edge_lig_42838-2_lig_22-1,1.2533333333333332,0.7634333333333335,0.8737467215007639,3
109,edge_lig_42838-2_lig_19269-1,0.7200000000000036,2.9113000000000104,1.706253205125198,3
110,edge_lig_31007-4_lig_31004-4,0.05500000000000005,0.49005,0.7000357133746821,2
111,edge_lig_10358-1_lig_31004-4,-1.0066666666666666,0.5620333333333348,0.7496888243353603,3
112,edge_lig_19269-1_lig_31004-4,-1.9666666666666686,1.7030333333333512,1.3050031928441215,3
113,edge_lig_31004-4_lig_35689-6,2.266666666666667,0.48083333333333367,0.6934214687571576,3
114,edge_lig_18304-1_lig_31004-4,-2.353333333333333,2.4649333333333305,1.5700106156753624,3
115,edge_lig_5737-2_lig_5886-1,-2.076666666666666,3.372133333333333,1.836336933499224,3
116,edge_lig_33140-1_lig_5886-1,-3.5066666666666655,4.374933333333316,2.0916341298930163,3
117,edge_lig_5737-2_lig_1710-1,-2.3466666666666667,0.8556333333333331,0.9250045044935366,3
118,edge_lig_1710-1_lig_11278-2,1.0566666666666666,1.4244333333333328,1.193496264482354,3
119,edge_lig_31007-4_lig_18304-1,2.0866666666666664,0.7537333333333346,0.868178169118145,3
120,edge_lig_31007-4_lig_16778-2,3.266666666666667,2.0046333333333335,1.4158507454295222,3
121,edge_lig_10358-1_lig_31443-1,0.8099999999999999,0.41559999999999964,0.6446704584514475,3
122,edge_lig_23270-1_lig_31443-1,-2.276666666666671,1.8265333333333376,1.3514930015850388,3
123,edge_lig_4948-1_lig_31443-1,-0.02666666666666373,0.8094333333333328,0.8996851301057125,3
124,edge_lig_5737-2_lig_31443-1,-0.8933333333333356,0.36053333333333276,0.6004442799572103,3
125,edge_lig_5035-1_lig_31443-1,0.29666666666666924,3.4940333333333395,1.8692333544352722,3
126,edge_lig_31443-1_lig_9953-1,0.6500000000000057,0.015600000000000613,0.12489995996797042,3
127,edge_lig_8899-1_lig_13043-1,0.23666666666666658,7.670233333333333,2.7695186103966396,3
128,edge_lig_10117-1_lig_31007-3,0.16999999999999962,1.2942999999999998,1.1376730637577739,3
129,edge_lig_10358-1_lig_11936-2,1.0533333333333335,1.873433333333334,1.368734208432497,3
130,edge_lig_29059-4_lig_10597-1,2.683333333333333,0.24663333333333332,0.49662192192183113,3
131,edge_lig_23270-1_lig_10597-1,-0.5299999999999964,0.28810000000000213,0.5367494760127877,3
132,edge_lig_2114-1_lig_10597-1,1.8466666666666667,0.28623333333333395,0.5350077881053078,3
133,edge_lig_28964-2_lig_10597-1,0.16999999999999993,1.5903000000000018,1.2610709734190229,3
134,edge_lig_28964-2_lig_29059-4,-3.7800000000000002,0.10889999999999975,0.3299999999999996,3
135,edge_lig_25532-2_lig_29059-4,-2.2433333333333323,4.022433333333336,2.0056004919557973,3
136,edge_lig_9790-1_lig_29059-4,-2.1233333333333335,1.7257333333333325,1.3136716992206738,3
137,edge_lig_5688-1_lig_41520-2,2.606666666666667,1.1122333333333336,1.054624735786779,3
138,edge_lig_39207-1_lig_5035-1,1.8633333333333333,1.1241333333333334,1.060251542480997,3
139,edge_lig_39207-1_lig_9953-1,-1.2766666666666673,3.1622333333333326,1.7782669465896657,3
140,edge_lig_2114-1_lig_11937-1,0.16000000000000014,0.3463000000000003,0.5884725991921801,3
141,edge_lig_25532-2_lig_11937-1,-1.4633333333333336,4.670033333333332,2.1610259908972247,3
142,edge_lig_11937-1_lig_35689-6,3.793333333333333,0.44763333333333355,0.6690540586031397,3
143,edge_lig_10358-1_lig_5834-1,-1.03,4.620900000000001,2.1496278747727477,3
144,edge_lig_2114-1_lig_5834-1,-2.590000000000001,1.665699999999999,1.2906200060436066,3
145,edge_lig_5834-1_lig_35689-6,3.526666666666667,3.0794333333333346,1.754831425902025,3
146,edge_lig_9790-1_lig_5834-1,-1.4466666666666665,0.16843333333333332,0.4104063027456247,3
147,edge_lig_38017-1_lig_22326-1,1.5533333333333335,0.004933333333333377,0.07023769168568524,3
148,edge_lig_33140-1_lig_22326-1,-0.8899999999999958,1.9929000000000006,1.4117011015083896,3
149,edge_lig_10358-1_lig_16174-1,-1.3233333333333335,1.5916333333333306,1.2615995138447584,3
150,edge_lig_5688-1_lig_16174-1,-0.3566666666666656,0.18163333333333234,0.42618462352991143,3
151,edge_lig_16174-1_lig_9953-1,1.6266666666666676,0.41333333333333383,0.642910050732864,3
152,edge_lig_10106-8_lig_29062-4,1.1233333333333337,9.664433333333335,3.1087671725835846,3
153,edge_lig_10106-8_lig_23270-1,-0.0266666666666661,1.5381333333333445,1.2402150351182428,3
154,edge_lig_10106-8_lig_20061-3,-2.2,1.4859000000000002,1.2189749792346027,3
155,edge_lig_10106-8_lig_5035-1,0.9366666666666664,0.24723333333333344,0.4972256362390554,3
156,edge_lig_10106-8_lig_18506-4,-0.7266666666666666,0.28003333333333275,0.5291817583149789,3
157,edge_lig_10106-8_lig_31007-3,-2.0599999999999996,6.778299999999999,2.6035168522596503,3
158,edge_lig_20057-1_lig_8924-1,-0.19000000000000009,0.6609,0.8129575634681063,3
159,edge_lig_25532-2_lig_20057-1,1.4233333333333333,0.7150333333333333,0.8455964364478681,3
160,edge_lig_20057-1_lig_8924-3,-0.5166666666666669,2.6940333333333326,1.64135106949529,3
161,edge_lig_29062-4_lig_18506-4,0.3633333333333333,0.28863333333333346,0.537246064046386,3
162,edge_lig_28964-2_lig_29062-4,-1.3966666666666665,2.2972333333333337,1.5156626713531391,3
163,edge_lig_11063-2_lig_5035-1,-0.10999999999999999,0.7074999999999999,0.8411301920630361,3
164,edge_lig_10358-1_lig_11223-1,0.8566666666666666,0.4356333333333334,0.6600252520421725,3
165,edge_lig_10358-1_lig_19269-1,1.0699999999999978,2.1851999999999765,1.4782421993705823,3
166,edge_lig_10358-1_lig_5035-1,-0.2966666666666667,0.33063333333333333,0.5750072463311513,3
167,edge_lig_10358-1_lig_18304-1,1.4799999999999998,1.6874999999999998,1.2990381056766578,3
168,edge_lig_2349-1_lig_22-1,-0.049999999999998344,0.33160000000000134,0.57584720195552,3
169,edge_lig_1427-2_lig_22-1,-0.2933333333333336,0.43863333333333365,0.6622939931279263,3
170,edge_lig_22-1_lig_18506-4,-0.06333333333333317,0.4676333333333331,0.683837212597657,3
171,edge_lig_23856-1_lig_22-1,0.016666666666666902,0.4452333333333371,0.6672580710140096,3
172,edge_lig_5688-1_lig_22-1,0.8066666666666672,0.49423333333333447,0.7030173065674375,3
173,edge_lig_28967-2_lig_22-1,-1.0366666666666666,0.17663333333333328,0.42027768598074927,3
174,edge_lig_18304-1_lig_22-1,0.22999999999999984,0.006400000000000154,0.08000000000000096,3
175,edge_lig_42060-1_lig_22-1,-0.12666666666666573,1.181433333333334,1.0869375940381003,3
176,edge_lig_22-1_lig_39967-1,1.5033333333333327,2.07373333333333,1.4400462955521014,3
177,edge_lig_28967-3_lig_22-1,-1.2566666666666666,0.8841333333333332,0.9402836451482782,3
178,edge_lig_4950-1_lig_22-1,0.5599999999999999,0.24509999999999998,0.4950757517794625,3
179,edge_lig_4362-1_lig_2349-1,-1.3699999999999999,1.7797000000000007,1.3340539719216764,3
180,edge_lig_23270-1_lig_10834-1,-0.1399999999999982,3.4218999999999893,1.8498378307300316,3
181,edge_lig_11223-1_lig_5877-1,-1.7133333333333334,0.4830333333333334,0.6950059951779793,3
182,edge_lig_28964-2_lig_5877-1,-2.75,1.8758999999999995,1.3696349878708558,3
183,edge_lig_33140-1_lig_5877-1,-4.05,0.5808999999999901,0.7621679604916426,3
184,edge_lig_5737-2_lig_13888-4,-2.8299999999999996,2.9598999999999998,1.7204359912533798,3
185,edge_lig_13888-4_lig_9953-1,2.563333333333334,1.6185333333333325,1.272215914588924,3
186,edge_lig_8924-2_lig_38017-1,-1.7166666666666661,0.44763333333333344,0.6690540586031397,3
187,edge_lig_33140-1_lig_38017-1,-3.270000000000001,5.125899999999992,2.264045052555269,3
188,edge_lig_11223-1_lig_5688-1,0.49999999999999883,0.0013000000000001222,0.03605551275464159,3
189,edge_lig_5737-2_lig_4948-1,-0.9866666666666667,0.1432333333333333,0.3784617990409776,3
190,edge_lig_4948-1_lig_5035-1,6.653333333333333,13.542933333333334,3.6800724630546795,3
191,edge_lig_19269-1_lig_18506-4,0.44333333333332803,10.373433333333343,3.2207814786683904,3
192,edge_lig_19269-1_lig_9790-1,-0.1966666666666678,3.4885333333333195,1.8677615836431907,3
193,edge_lig_19269-1_lig_10834-1,0.7200000000000036,1.3023000000000007,1.1411835960966143,3
194,edge_lig_25532-2_lig_5737-2,0.8333333333333334,1.002533333333334,1.0012658654589868,3
195,edge_lig_5737-2_lig_8924-3,-2.4466666666666668,0.8696333333333338,0.9325413306300873,3
196,edge_lig_1427-2_lig_8899-1,-1.4133333333333333,10.486033333333339,3.238214528615011,3
197,edge_lig_8899-1_lig_19643-1,-1.326666666666667,22.39003333333334,4.73181078798945,3
198,edge_lig_1427-2_lig_9953-1,0.08333333333333333,3.3784333333333416,1.8380515045377106,3
199,edge_lig_20061-3_lig_2114-1,0.7433333333333323,0.21443333333333384,0.4630694692304102,3
200,edge_lig_2114-1_lig_35689-6,2.0233333333333334,0.48013333333333275,0.6929165413910485,3
201,edge_lig_2114-1_lig_18304-1,0.019999999999999574,0.0836999999999993,0.28930952282978745,3
202,edge_lig_20061-3_lig_28964-2,2.643333333333333,0.006433333333333343,0.08020806277010649,3
203,edge_lig_20061-3_lig_31007-3,-0.2999999999999998,1.1388000000000005,1.0671457257563282,3
204,edge_lig_4214-1_lig_39325-1,-1.1699999999999988,0.1266999999999997,0.3559494346111533,3
205,edge_lig_4214-1_lig_10387-2,-0.006666666666667709,2.857633333333335,1.6904535880447398,3
206,edge_lig_8924-1_lig_8924-3,0.4399999999999998,0.7147000000000006,0.8453993139339543,3
207,edge_lig_32345-1_lig_15710-1,0.020000000000000167,0.001600000000000003,0.040000000000000036,3
208,edge_lig_9790-1_lig_18506-4,0.7833333333333335,3.3097333333333334,1.8192672517619102,3
209,edge_lig_5688-1_lig_4362-1,-0.85,1.0975,1.0476163419878481,3
210,edge_lig_42638-1_lig_28967-2,0.23666666666666636,0.1980333333333336,0.44500936319737544,3
211,edge_lig_9953-1_lig_16249-3,-0.7866666666666653,5.848233333333326,2.4183120835271295,3
212,edge_lig_8924-3_lig_9953-1,2.4733333333333327,0.6789333333333338,0.8239741096256203,3
213,edge_lig_9790-1_lig_18304-1,0.19333333333333394,0.08423333333333391,0.29022979401387083,3
214,edge_lig_10387-2_lig_10834-1,-0.4166666666666667,1.3630333333333338,1.1674901855404753,3
215,edge_lig_8924-2_lig_8924-3,-2.3966666666666665,0.4554333333333334,0.6748580097571143,3
216,edge_lig_33140-1_lig_8924-3,-1.0166666666666633,4.488433333333322,2.11859229993251,3
217,edge_lig_4362-1_lig_16778-2,2.3466666666666662,2.656933333333336,1.6300102249168058,3
218,edge_lig_2025-1_lig_4362-1,-5.32,3.405899999999999,1.8455080601287004,3
219,edge_lig_4362-1_lig_10834-1,0.25999999999999995,0.18129999999999985,0.42579337712087517,3
220,edge_lig_45112-1_lig_33140-1,0.3133333333333373,0.20063333333333655,0.4479211240088332,3
221,edge_lig_8924-2_lig_33140-1,1.4066666666666663,2.3914333333333246,1.5464259870208223,3
